DATE_TIME,AC_POWER,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,hour,normalized_1kw_yield
2020-05-16 07:00:00,217.021428575,0.16622843759523806,22.867214584523808,25.23972486785714,7,0.17025020189802806
2020-05-16 08:00:00,497.581696425,0.3835834596666667,24.810612966666664,34.82467651666667,8,0.3903457130171993
2020-05-16 09:00:00,578.9433036,0.4604658103333333,26.480266933333333,39.938825566666665,9,0.4541727283458021
2020-05-16 10:00:00,819.07723215,0.552785017345238,28.15197038809524,47.41450148333333,10,0.6425543553890298
2020-05-16 11:00:00,778.796875,0.5584641586666665,29.51412865,47.71051726666666,11,0.6109549922185759
2020-05-16 12:00:00,899.25491065,0.6954473704761904,30.643568545238097,50.86235429761904,12,0.7054525956318031
2020-05-16 13:00:00,864.276785775,0.6139163518333333,31.490084383333333,50.48822185,13,0.6780127577269244
2020-05-16 14:00:00,677.449553575,0.5202818691071428,32.0017147202381,47.24071738690476,14,0.5314494703550162
2020-05-16 15:00:00,507.940178575,0.3836832741666666,32.34811151666666,43.648819533333324,15,0.3984717938792334
2020-05-16 16:00:00,252.43482145,0.18631905705952378,31.945855309523807,36.14177540119047,16,0.19803150131371844
2020-05-16 17:00:00,126.365178575,0.0932087213833333,31.40916235,32.052246016666665,17,0.09913167241841857
2020-05-16 18:00:00,11.925,0.008846148554976651,29.379739349999998,26.67844488333333,18,0.009354991675084105
2020-05-16 19:00:00,0.0,0.0,27.773843579761902,25.173710835714285,19,0.0
2020-05-16 20:00:00,0.0,0.0,26.609752547619046,24.006616385714285,20,0.0
2020-05-16 21:00:00,0.0,0.0,25.508788466666665,22.83895318333333,21,0.0
2020-05-16 22:00:00,0.0,0.0,24.74963269761905,22.099702804761904,22,0.0
2020-05-16 23:00:00,0.0,0.0,24.370390283333332,22.0790273,23,0.0
2020-05-17 00:00:00,0.0,0.0,24.0033637,21.570909944047617,0,0.0
2020-05-17 01:00:00,0.0,0.0,23.773983484375,21.613145309375,1,0.0
2020-05-17 02:00:00,0.0,0.0,23.40926451547619,21.333184027380955,2,0.0
2020-05-17 03:00:00,0.0,0.0,23.106247950000004,21.16272228333333,3,0.0
2020-05-17 04:00:00,0.0,0.0,22.825052916666667,20.967664583333335,4,0.0
2020-05-17 05:00:00,0.0,8.33637205e-05,22.56940003452381,21.014346436904763,5,0.0
2020-05-17 06:00:00,31.937053572499998,0.029804955638333325,22.780542049999998,21.898464,6,0.02505416103123292
2020-05-17 07:00:00,254.0450893,0.21195417485238088,23.785956519047616,27.036007041666664,7,0.19929473337505224
2020-05-17 08:00:00,543.303125,0.43525991499999994,25.97143091666667,39.30826661666667,8,0.4262135187775412
2020-05-17 09:00:00,742.2924107,0.6042784054880952,28.375963504761906,47.53485876190476,9,0.5823177628995062
2020-05-17 10:00:00,980.959375075,0.7530183226666667,30.33595685,51.79666196666666,10,0.7695485775616211
2020-05-17 11:00:00,1019.6669642749999,0.9144147961666667,31.88541513452381,60.1113761095238,11,0.7999141268051074
2020-05-17 12:00:00,824.733482,0.7314588040000001,33.05976041666667,56.041961300000004,12,0.646991602370912
2020-05-17 13:00:00,797.530803575,0.5605612115714285,33.680019560714285,50.87901851904762,13,0.6256514908232504
2020-05-17 14:00:00,618.4129464499999,0.5259670066666666,34.24005043333334,48.93140163333333,14,0.4851360977613402
2020-05-17 15:00:00,674.1330356999999,0.5185228104285714,34.98917440952381,49.21295312023809,15,0.528847709591
2020-05-17 16:00:00,411.77901785,0.3352452847619047,31.174709830952377,38.86334765595238,16,0.32303474079338024
2020-05-17 17:00:00,135.10223215,0.10356787474523806,27.844508734523806,30.243215540476193,17,0.10598576579023312
2020-05-17 18:00:00,9.316964285000001,0.008707614050644949,26.157002700000003,25.36307478333333,18,0.00730902501662314
2020-05-17 19:00:00,0.0,0.0,25.89215509285714,24.07597265119048,19,0.0
2020-05-17 20:00:00,0.0,0.0,25.4372325,24.018703249999998,20,0.0
2020-05-17 21:00:00,0.0,0.0,22.672175189285714,21.616323048809523,21,0.0
2020-05-17 22:00:00,0.0,0.0,21.282171183333332,20.5714665,22,0.0
2020-05-17 23:00:00,0.0,0.0,21.229909388095237,20.605397145238094,23,0.0
2020-05-18 00:00:00,0.0,0.0,21.119113166666665,20.534996016666668,0,0.0
2020-05-18 01:00:00,0.0,0.0,21.017826299999996,20.409069783333333,1,0.0
2020-05-18 02:00:00,0.0,0.0,21.079607952380954,20.260328083333334,2,0.0
2020-05-18 03:00:00,0.0,0.0,21.342248533333333,20.76537223333333,3,0.0
2020-05-18 04:00:00,0.0,0.0,21.161303357142856,20.12031880119048,4,0.0
2020-05-18 05:00:00,0.0,0.000129991415833325,21.146922449999998,19.957759616666667,5,0.0
2020-05-18 06:00:00,53.979910722499994,0.042866835285238075,21.505703271428573,21.206793042857143,6,0.04234646670278999
2020-05-18 07:00:00,216.46294645,0.16711463099999999,22.459750416666665,26.47023108333333,7,0.1698120806711888
2020-05-18 08:00:00,147.200446425,0.10386008539404758,23.406023174999998,26.899411533333332,8,0.11547664158277055
2020-05-18 09:00:00,152.604464275,0.10537978321666665,23.757182816666663,27.298904366666665,9,0.1197160161738612
2020-05-18 10:00:00,294.392410725,0.20958487426666667,24.01112490595238,28.96312941547619,10,0.23094662905998453
2020-05-18 11:00:00,563.7973214250001,0.42150088016666665,25.126056416666664,38.40726119999999,11,0.44229092229480865
2020-05-18 12:00:00,758.137946425,0.577475432,26.44752098333333,44.38732865,12,0.5947483586894117
2020-05-18 13:00:00,955.4361606,0.7671310242380952,27.343820420238092,47.82486024404762,13,0.7495259814245132
2020-05-18 14:00:00,640.45669645,0.48995834299999996,27.673273199999997,43.68171495,14,0.5024291038609323
2020-05-18 15:00:00,692.581696425,0.531226582,27.475132788095237,42.912243978571425,15,0.5433204196537947
2020-05-18 16:00:00,377.212053575,0.29153992883333335,27.395660899999996,36.44824796666666,16,0.2959174524893505
2020-05-18 17:00:00,131.725446425,0.09719897547023806,26.212608055952384,28.593954072619045,17,0.10333672576122535
2020-05-18 18:00:00,8.639285715,0.01165390506784995,24.89978798333333,24.199809283333334,18,0.0067773958861633565
2020-05-18 19:00:00,0.0,0.0,24.479608666666664,23.07689513333333,19,0.0
2020-05-18 20:00:00,0.0,0.0,24.11428349166667,22.052794784523805,20,0.0
2020-05-18 21:00:00,0.0,0.0,23.57697143333333,21.436995449999998,21,0.0
2020-05-18 22:00:00,0.0,0.0,22.91703935238095,20.783325619047616,22,0.0
2020-05-18 23:00:00,0.0,0.0,22.7539302,20.8525065,23,0.0
2020-05-19 00:00:00,0.0,0.0,22.569811802380947,20.528161026190475,0,0.0
2020-05-19 01:00:00,0.0,0.0,22.628986116666667,20.65906688333333,1,0.0
2020-05-19 02:00:00,0.0,0.0,22.84524666309524,20.79563029642857,2,0.0
2020-05-19 03:00:00,0.0,0.0,23.018200716666666,20.81359565,3,0.0
2020-05-19 04:00:00,0.0,0.0,23.190629279761904,20.87247735357143,4,0.0
2020-05-19 05:00:00,0.0,7.957945421665e-05,23.258594249999998,21.1526632,5,0.0
2020-05-19 06:00:00,22.4602678575,0.018353297481666624,23.410224386904762,22.44525894047619,6,0.017619758392207262
2020-05-19 07:00:00,245.765625,0.19582242541666664,24.59851998333333,28.17446443333333,7,0.192799612234536
2020-05-19 08:00:00,295.54910715,0.22415173608809524,25.443725348809522,32.419492394047616,8,0.23185404083578953
2020-05-19 09:00:00,600.3526785500001,0.4959170546666666,26.864864566666668,42.09147131666666,9,0.47096807630605403
2020-05-19 10:00:00,642.379910725,0.5493137353452381,27.75621028333333,43.61470402619047,10,0.5039378379097397
2020-05-19 11:00:00,665.3982143,0.5319547189999999,28.25326722777778,45.474864930555555,11,0.5219953673284972
2020-05-19 12:00:00,990.25,0.787080141,29.79805053333333,50.2430749,12,0.776836939727634
2020-05-19 13:00:00,836.96785715,0.6253125728333334,29.900670966666667,48.4894446,13,0.6565892944193905
2020-05-19 14:00:00,883.05669645,0.6901497009404761,30.17277315595238,49.776135800000006,14,0.6927453286303582
2020-05-19 15:00:00,567.235267875,0.4474687416666666,29.950729866666663,42.92621055,15,0.4449879420364551
2020-05-19 16:00:00,455.986160725,0.3611488084523809,29.67801833452381,39.509916108333336,16,0.3577146111141247
2020-05-19 17:00:00,141.36696429,0.11051163686666665,28.363814249999997,31.20082445,17,0.11090035841214775
2020-05-19 18:00:00,0.0,0.00047997434626663335,23.316263140476188,22.243057317857144,18,0.0
2020-05-19 19:00:00,0.0,0.0,22.499559583333333,20.559704566666667,19,0.0
2020-05-19 20:00:00,0.0,0.0,23.130025716666665,20.503182483333333,20,0.0
2020-05-19 21:00:00,0.0,0.0,23.948110770238095,21.387568289285714,21,0.0
2020-05-19 22:00:00,0.0,0.0,23.58156378333333,21.291150949999995,22,0.0
2020-05-19 23:00:00,0.0,0.0,22.89346925357143,20.42818446904762,23,0.0
2020-05-20 00:00:00,0.0,0.0,22.290050266666668,20.111283866666664,0,0.0
2020-05-20 01:00:00,0.0,0.0,22.161183444047616,19.887477813095238,1,0.0
2020-05-20 02:00:00,0.0,0.0,22.01137848333333,19.463808066666665,2,0.0
2020-05-20 03:00:00,0.0,0.0,22.012319247619047,19.452436186904762,3,0.0
2020-05-20 04:00:00,0.0,0.0,22.122256033333333,19.4709178,4,0.0
2020-05-20 05:00:00,0.0,3.684209000000001e-06,21.846556798809523,18.907921072619047,5,0.0
2020-05-20 06:00:00,51.269642858249995,0.04088675475666662,21.80262003333333,19.76662095,6,0.04022030038771186
2020-05-20 07:00:00,277.62857145,0.23003979838095234,23.197775357142856,25.18499513452381,7,0.2177956372897478
2020-05-20 08:00:00,573.7986607,0.45933566699999995,25.34270525,36.64516196666667,8,0.4501368296874557
2020-05-20 09:00:00,795.73973215,0.6307187538452381,27.10947146904762,44.00745019523809,9,0.6242464209473296
2020-05-20 10:00:00,988.6348214249999,0.7963303183333332,28.52478485,50.13947648333333,10,0.7755698552728835
2020-05-20 11:00:00,1108.32991075,0.9001110031666666,29.782175633333335,54.193612216666665,11,0.869468938223309
2020-05-20 12:00:00,1170.9111605,0.9690397647261905,31.023028686904766,58.387927010714286,12,0.9185630321795026
2020-05-20 13:00:00,1116.488095,0.9001322504545453,31.45943844242424,56.55488405757576,13,0.8758689169019296
2020-05-20 17:00:00,153.8,0.12404832316666665,29.150322616666664,31.4666188,17,0.12065389682414553
2020-05-20 18:00:00,27.608035715,0.022829525131273766,27.77857989642857,26.925524027380952,18,0.02165810853494756
2020-05-20 19:00:00,0.0,0.0,26.233910533333333,23.549506649999998,19,0.0
2020-05-20 20:00:00,0.0,0.0,25.394888816666665,22.467924566666667,20,0.0
2020-05-20 21:00:00,0.0,0.0,24.73416100119048,21.87433841547619,21,0.0
2020-05-20 22:00:00,0.0,0.0,24.19025290595238,21.44324423333333,22,0.0
2020-05-21 07:00:00,387.775,0.3223960490909091,23.530553636363635,30.40324263636364,7,0.30420393264618356
2020-05-21 08:00:00,536.3403274,0.44325642666666665,24.739467366666666,37.702160066666664,8,0.42075130380200276
2020-05-21 09:00:00,837.6513393,0.7028915417023809,27.047764673809525,48.870910553571434,9,0.6571254763752244
2020-05-21 10:00:00,740.670535725,0.6937580926666667,28.462232999999998,50.964982083333325,10,0.5810454252148813
2020-05-21 11:00:00,1087.39107125,0.9209442712142858,29.85705540714286,57.81069410833334,11,0.8530427185831898
2020-05-21 12:00:00,857.308928575,0.776878259,30.723835833333332,54.708423483333334,12,0.6725465735676645
2020-05-21 13:00:00,1059.721875,0.8500099465595238,31.539038739285715,55.88179280119048,13,0.8313366304846557
2020-05-21 14:00:00,772.502232125,0.6115290695,31.86687515,50.3283804,14,0.6060169350535232
2020-05-21 15:00:00,669.597321425,0.5086676949523808,32.12127010714286,47.7096035654762,15,0.5252895067160999
2020-05-21 16:00:00,323.651339275,0.2450269709,30.945326766666668,37.849356533333335,16,0.2538998393750479
2020-05-21 17:00:00,64.26205357,0.04725485009166665,29.28367758333333,29.507903570238096,17,0.050412660475568874
2020-05-21 18:00:00,9.742410715,0.0082264502778333,27.549890116666667,26.0536448,18,0.007642781646463328
2020-05-21 19:00:00,0.0,0.0,26.273561976190475,24.026944217857142,19,0.0
2020-05-21 20:00:00,0.0,0.0,25.228687,22.96982275,20,0.0
2020-05-21 21:00:00,0.0,0.0,24.483799055952378,22.159342921428568,21,0.0
2020-05-21 22:00:00,0.0,0.0,24.138509666666668,21.587924216666664,22,0.0
2020-05-21 23:00:00,0.0,0.0,23.91243719404762,21.195494763095237,23,0.0
2020-05-22 00:00:00,0.0,0.0,23.62829435,21.216041533333332,0,0.0
2020-05-22 01:00:00,0.0,0.0,23.507252583333333,22.099617711904763,1,0.0
2020-05-22 02:00:00,0.0,0.0,23.42935159880952,22.314399926190475,2,0.0
2020-05-22 03:00:00,0.0,0.0,23.117065416666666,21.4549265,3,0.0
2020-05-22 04:00:00,0.0,0.0,22.972063497619047,21.38420957857143,4,0.0
2020-05-22 05:00:00,0.0,0.000266826762333325,22.8479095,21.399191316666666,5,0.0
2020-05-22 06:00:00,64.96785713999999,0.05194381590547615,23.095605360714284,22.636385639285713,6,0.0509663532656397
2020-05-22 07:00:00,328.15267855,0.27283301596666665,24.11722005,29.693450783333333,7,0.257431075554868
2020-05-22 08:00:00,381.97008927499996,0.30174501195238096,25.20296444761905,34.49204114404762,8,0.299650063337422
2020-05-22 09:00:00,524.96026785,0.3933977091666666,26.615702399999996,38.09819853333333,9,0.41182381010370417
2020-05-22 10:00:00,771.0562499,0.5765076142380952,27.921672322619045,43.117950545238095,10,0.6048825827116201
2020-05-22 11:00:00,995.6647322499999,0.8021581256666666,29.524861666666666,51.96473235,11,0.7810847196120414
2020-05-22 12:00:00,906.3424106,0.8808289983690476,30.977001095238094,57.60786207380953,12,0.7110126378145627
2020-05-22 13:00:00,1107.21830375,0.787116728,31.67726688333333,56.1729512,13,0.868596898455513
2020-05-22 14:00:00,862.404464275,0.7392159658571429,32.286646835714286,54.683532088095234,14,0.6765439483310686
2020-05-22 15:00:00,582.39464285,0.4652432358452381,32.47474150833334,48.41206835119048,15,0.4568802545471975
2020-05-22 16:00:00,235.66205357500002,0.17767499149999993,30.537190799999998,36.172486766666665,16,0.1848735051846834
2020-05-22 17:00:00,94.06919643500001,0.0724919405928571,29.199906978571427,30.77111201904762,17,0.07379593706761228
2020-05-22 18:00:00,9.295535715,0.008356646485766625,28.147688216666662,27.059440116666664,18,0.007292214610421129
2020-05-22 19:00:00,0.0,0.0,27.256123366666664,25.642492216666664,19,0.0
2020-05-22 20:00:00,0.0,0.0,26.699791504761905,24.99967506428571,20,0.0
2020-05-22 21:00:00,0.0,0.0,26.03650515,25.042627433333337,21,0.0
2020-05-22 22:00:00,0.0,0.0,23.57489425357143,22.621067716666666,22,0.0
2020-05-22 23:00:00,0.0,0.0,21.793151350000002,20.4367803,23,0.0
2020-05-23 00:00:00,0.0,0.0,21.655995233333336,20.53416766904762,0,0.0
2020-05-23 01:00:00,0.0,0.0,21.533191416666668,20.373434383333333,1,0.0
2020-05-23 02:00:00,0.0,0.0,21.813507476190477,20.54169314047619,2,0.0
2020-05-23 03:00:00,0.0,0.0,21.943901016666665,20.74042658333333,3,0.0
2020-05-23 04:00:00,0.0,0.0,22.073265483333333,21.118209609523806,4,0.0
2020-05-23 05:00:00,0.0,0.0,21.910055366666665,21.003902133333334,5,0.0
2020-05-23 06:00:00,59.2,0.0454442841666666,22.344629916666666,22.08666241666667,6,0.046441551963520254
2020-05-23 07:00:00,229.6325893,0.17861670604285715,22.96647359642857,26.694234520238098,7,0.1801434768326631
2020-05-23 08:00:00,621.0446428749999,0.49443552649999994,25.194889933333332,39.68144375,8,0.4872006259078579
2020-05-23 09:00:00,787.9611607,0.6512008897500001,27.368390041666668,46.074149996428574,9,0.6181442430723781
2020-05-23 10:00:00,820.315178575,0.6851064511666667,28.205914766666666,48.53599695,10,0.6435255066259334
2020-05-23 11:00:00,1104.301339275,0.9394699098928572,29.71130791547619,57.357519714285715,11,0.8663085816102182
2020-05-23 12:00:00,1087.60133925,0.9243867435,31.02895253333333,61.49207671666666,12,0.853207670817113
2020-05-23 13:00:00,1079.73526775,0.9026499993333333,32.14111893333333,58.826104266666675,13,0.8470368504063697
2020-05-23 14:00:00,769.769196425,0.6069630438690476,32.77395768095238,53.2906561797619,14,0.6038729076974471
2020-05-23 15:00:00,714.15848215,0.5139724243333333,32.92367098333334,47.997737599999994,15,0.5602470989688848
2020-05-23 16:00:00,491.776785725,0.4057750891666666,32.53408778452381,45.21551344523809,16,0.3857918437280499
2020-05-23 17:00:00,216.19375,0.1779255627333333,30.469380116666667,34.91620233333333,17,0.16960089991238694
2020-05-23 18:00:00,43.4428571535,0.03479947948210235,28.780811283333335,29.0618039202381,18,0.0340802991205753
2020-05-23 19:00:00,0.0,0.0,27.485154666666666,25.809593166666666,19,0.0
2020-05-23 20:00:00,0.0,0.0,26.647221166666668,24.925855791666667,20,0.0
2020-05-23 21:00:00,0.0,0.0,26.12653675555556,23.968815799999998,21,0.0
2020-05-23 22:00:00,0.0,0.0,25.5640054,23.316331433333332,22,0.0
2020-05-23 23:00:00,0.0,0.0,24.940095873809526,22.538089322619047,23,0.0
2020-05-24 00:00:00,0.0,0.0,24.45264805833333,21.839049876190476,0,0.0
2020-05-24 01:00:00,0.0,0.0,24.30246935,22.170725360714286,1,0.0
2020-05-24 02:00:00,0.0,0.0,24.419165049999997,22.345417716666667,2,0.0
2020-05-24 03:00:00,0.0,0.0,23.98014059047619,21.35209923214286,3,0.0
2020-05-24 04:00:00,0.0,0.0,23.8138509,21.240207416666667,4,0.0
2020-05-24 05:00:00,0.0,0.00015498005066665,23.419822979761907,20.33128835833333,5,0.0
2020-05-24 06:00:00,56.94017857,0.04433136856833332,23.54794005,21.682673700000002,6,0.044668754423492864
2020-05-24 07:00:00,270.932589275,0.2370869135833333,25.14631604404762,29.491129690476185,7,0.2125427351930068
2020-05-24 08:00:00,501.65401785,0.4083468753333333,26.496342466666665,37.10426285,8,0.39354039083934955
2020-05-24 09:00:00,705.824553575,0.5164013111666667,27.571660245238093,42.08941777857143,9,0.5537092513848285
2020-05-24 10:00:00,905.92098225,0.6915071745,28.8105489,46.63701471666667,10,0.7106820333109237
2020-05-24 11:00:00,1129.87366075,0.8648312350833333,30.448671817857143,56.750689767857146,11,0.8863697014853713
2020-05-24 12:00:00,1087.51071425,0.958445879,31.738319266666664,60.107316333333344,12,0.8531365768028109
2020-05-24 13:00:00,1012.7205357749999,0.8748722549404762,32.94483433928571,60.45155063928571,13,0.7944647531540326
2020-05-24 14:00:00,754.288392875,0.7526318096666667,33.60884705,56.511063083333326,14,0.5917284390740624
2020-05-24 15:00:00,497.12633930000004,0.40361039308333335,33.40508370119048,48.11556207738094,15,0.38998849187560053
2020-05-24 16:00:00,392.3142857,0.28074439149999997,32.883561150000006,40.08480376666667,16,0.3077649372528358
2020-05-24 17:00:00,214.18839284999999,0.18004262501071425,32.16733534166667,36.56946771190476,17,0.16802772595483387
2020-05-24 18:00:00,25.7973214275,0.0212878470783333,29.9501348,28.740227266666665,18,0.020237629114778305
2020-05-24 19:00:00,0.0,0.0,28.246910939285712,26.278824442857143,19,0.0
2020-05-24 20:00:00,0.0,0.0,27.084617083333335,25.64338745,20,0.0
2020-05-24 21:00:00,0.0,0.0,25.790709704761905,23.78835332857143,21,0.0
2020-05-24 22:00:00,0.0,0.0,24.66484481666667,23.21441288333333,22,0.0
2020-05-24 23:00:00,0.0,0.0,24.108015670238093,22.946120139285714,23,0.0
2020-05-25 00:00:00,0.0,0.0,23.67953598333333,22.616472950000002,0,0.0
2020-05-25 01:00:00,0.0,0.0,23.793860658333337,22.630734195238094,1,0.0
2020-05-25 02:00:00,0.0,0.0,23.673393216666664,22.514745033333334,2,0.0
2020-05-25 03:00:00,0.0,0.0,23.54819785238095,22.266695639285714,3,0.0
2020-05-25 04:00:00,0.0,0.0,23.433653266666667,22.146270266666665,4,0.0
2020-05-25 05:00:00,0.0,0.00047688994556665,23.13422843333333,21.219184866666662,5,0.0
2020-05-25 06:00:00,70.78690476333334,0.045310666757051254,23.18727401043956,21.829703397985348,6,0.055531312768633524
2020-05-25 07:00:00,240.687946425,0.20911412983333327,24.136750783333333,26.885045816666665,7,0.18881624612989217
2020-05-25 08:00:00,576.612053575,0.4371036139642857,25.43542060952381,37.58152262738095,8,0.45234389609620757
2020-05-25 09:00:00,851.775,0.6916181106666667,27.852421016666668,48.59190018333334,9,0.6682052858737747
2020-05-25 10:00:00,1020.2874999999999,0.847770457404762,29.32791857142857,54.91318447857143,10,0.8004009281922325
2020-05-25 11:00:00,1112.4875,0.937201793,30.99183553333333,59.55268804999999,11,0.8727305074327152
2020-05-25 12:00:00,1142.753125,0.9656088658214286,32.07275245833333,59.16123945,12,0.8964734566919367
2020-05-25 13:00:00,1073.67633925,0.9008903854404762,33.239346947619055,60.15347582142858,13,0.84228370779191
2020-05-25 14:00:00,950.259821325,0.7910178290357142,33.67912736190476,57.409194773809524,14,0.745465217414028
2020-05-25 15:00:00,821.889732125,0.6416658786666667,34.38076933333333,53.31247406666666,15,0.6447607213305224
2020-05-25 16:00:00,352.3625,0.2697621424880952,33.8930327202381,42.99851833690476,16,0.2764233336781403
2020-05-25 17:00:00,74.6906249925,0.0575928573833333,32.05434566666667,32.11992231666667,17,0.05859372536785462
2020-05-25 18:00:00,15.590625,0.013207775823766648,28.304531366666666,26.886455283333333,18,0.012230621977723951
2020-05-25 19:00:00,0.0,0.0,26.57933547142857,24.093908222619046,19,0.0
2020-05-25 20:00:00,0.0,0.0,26.232587133333332,23.692628983333336,20,0.0
2020-05-25 21:00:00,0.0,0.0,25.446367851190473,24.726612794047618,21,0.0
2020-05-25 22:00:00,0.0,0.0,22.493630466666662,21.512481183333332,22,0.0
2020-05-25 23:00:00,0.0,0.0,22.473452433333335,20.000045323809523,23,0.0
2020-05-26 00:00:00,0.0,0.0,22.256281033333334,19.902349383333334,0,0.0
2020-05-26 01:00:00,0.0,0.0,22.222414649999997,19.679908892857142,1,0.0
2020-05-26 02:00:00,0.0,0.0,21.800504066666665,19.28382668333333,2,0.0
2020-05-26 03:00:00,0.0,0.0,21.364649516666667,19.117106083333333,3,0.0
2020-05-26 04:00:00,0.0,0.0,21.312706444047617,19.006534258333335,4,0.0
2020-05-26 05:00:00,0.0,0.00020635903135,22.070155316666664,19.539565016666664,5,0.0
2020-05-26 06:00:00,58.0227678575,0.043703293967857125,22.783858596428573,21.118755901190475,6,0.04551803021150944
2020-05-26 07:00:00,277.4,0.2439782858333333,24.205434099999998,27.84069116666667,7,0.2176163262614952
2020-05-26 08:00:00,582.73973215,0.4789968870119048,26.271270117857142,39.95716410952381,8,0.4571509721596638
2020-05-26 09:00:00,824.166071425,0.6919608188333333,27.801093966666667,49.629906283333334,9,0.6465464769029474
2020-05-26 10:00:00,948.59955365,0.8427738709166666,29.53407568690476,56.541919428571425,10,0.7441627612062263
2020-05-26 11:00:00,1042.1674106,0.778270831,30.40919703333333,55.491460716666666,11,0.8175654046295143
2020-05-26 12:00:00,1004.289732,0.8239350104880954,31.46684990119047,56.57650733333333,12,0.7878509083633078
2020-05-26 13:00:00,942.715178525,0.7622425405,32.67045833333333,57.48449853333333,13,0.7395465532139875
2020-05-26 14:00:00,574.808482125,0.42751056750000005,32.70317200595238,49.08159946309524,14,0.4509290201297363
2020-05-26 15:00:00,570.178571425,0.427828956,32.6998913,44.827407816666664,15,0.44729692150878175
2020-05-26 16:00:00,492.19910715000003,0.41015728260714285,33.224596244047625,44.473493015476194,16,0.3861231488362331
2020-05-26 17:00:00,142.9308035775,0.11505909359999997,31.72510988333333,35.14305228333333,17,0.1121271679312867
2020-05-26 18:00:00,10.957142856666666,0.016023397816785676,28.967409116666666,27.80243660357143,18,0.00859572161063513
2020-05-26 19:00:00,0.0,0.0,27.47797595,25.4549042,19,0.0
2020-05-26 20:00:00,0.0,0.0,26.134843472619046,23.28577411190476,20,0.0
2020-05-26 21:00:00,0.0,0.0,26.575712683333336,25.1851711,21,0.0
2020-05-26 22:00:00,0.0,0.0,25.930998569047617,23.940487891666667,22,0.0
2020-05-26 23:00:00,0.0,0.0,24.0982615,22.991171283333333,23,0.0
2020-05-27 00:00:00,0.0,0.0,23.3974126,21.77005198333333,0,0.0
2020-05-27 01:00:00,0.0,0.0,23.560330661904764,22.106003558333335,1,0.0
2020-05-27 02:00:00,0.0,0.0,23.543554166666667,21.594501816666664,2,0.0
2020-05-27 03:00:00,0.0,0.0,24.049561879761903,21.850401072619047,3,0.0
2020-05-27 04:00:00,0.0,0.0,23.567823233333332,21.50969335,4,0.0
2020-05-27 05:00:00,0.0,0.000210134299583325,23.443279973809524,21.55644231428571,5,0.0
